id,age,gender,hhold,htype,wp,urban,reindex,GEOID_cty,if_employed,household_id,family_size,tractid,countyid,personal_income,education,occupation,health_insurance,FINCP,HHT,num_children,_temp_grid,new_workplace,new_school,new_daycare
36013037400i2848,13.0,m,36013037400h588,1.0,36013030100s1,False,2154780,36013,0,49690,7,37400,13,16000.0,16.0,1.0,1.0,104750.0,1.0,5,1,,"sc_9_('middle',)",
36013037400i2854,47.0,m,36013037400h360,0.0,36013030300w23,False,2154787,36013,1,49438,2,37400,13,53000.0,16.0,3.0,1.0,119000.0,0.0,0,1,wp_100_1,,
36013037400i2855,35.0,m,36013037400h471,0.0,36013030300w20,False,2154788,36013,1,49561,2,37400,13,80000.0,22.0,5.0,1.0,125100.0,0.0,0,1,wp_219_1,,
36013037400i2863,48.0,m,36013037400h257,0.0,36013037200w19,False,2154797,36013,1,49323,2,37400,13,87000.0,16.0,1.0,1.0,109000.0,0.0,0,1,wp_239_1,,
36013037400i2876,49.0,f,36013037400h434,0.0,36013037000w16,False,2154811,36013,1,49520,2,37400,13,55000.0,16.0,5.0,1.0,76000.0,0.0,0,1,wp_90_1,,
36013037400i2881,16.0,f,36013037400h1462,10.0,36009961400s1,False,2154817,36013,0,49162,2,37400,13,15000.0,21.0,3.0,1.0,50000.0,10.0,1,1,,"sc_14_('high',)",
36013037400i2896,34.0,m,36013037400h1047,4.0,36013030100w19,False,2154833,36013,1,48701,1,37400,13,65000.0,16.0,1.0,2.0,65000.0,4.0,0,1,wp_21_1,,
36013037400i2902,6.0,f,36013037400h694,1.0,36013037400s0,False,2154841,36013,0,49808,5,37400,13,0.0,17.0,1.0,1.0,156800.0,1.0,3,1,,"sc_4_('elementary',)",
36013037400i2913,40.0,m,36013037400h324,0.0,36013037400h324,False,2154853,36013,0,49398,3,37400,13,60000.0,20.0,6.0,1.0,134800.0,0.0,0,1,wp_18_1,,
36013037400i2918,49.0,f,36013037400h324,0.0,36013037400h324,False,2154858,36013,0,49398,3,37400,13,16800.0,20.0,6.0,1.0,134800.0,0.0,0,1,wp_93_1,,
36013037400i2928,22.0,m,36013037400h1152,6.0,36013037400h1152,False,2154867,36013,0,48818,2,37400,13,5000.0,19.0,1.0,1.0,50400.0,6.0,1,1,wp_9_1,,
36013037400i2932,63.0,f,36013037400h109,0.0,36013035800w17,False,2154872,36013,1,48748,2,37400,13,33000.0,22.0,3.0,1.0,93700.0,0.0,0,1,wp_205_1,,
36013037400i2941,64.0,f,36013037400h134,0.0,36013037400h134,False,2154880,36013,0,49026,2,37400,13,58100.0,22.0,3.0,1.0,106100.0,0.0,0,1,wp_91_1,,
36013037400i2943,72.0,m,36013037400h408,0.0,36013037400h408,False,2154882,36013,0,49491,2,37400,13,187100.0,21.0,7.0,1.0,213900.0,0.0,0,1,,,
36013037400i2990,81.0,f,36013037400h557,0.0,36029007102w328,False,2154932,36013,1,49656,2,37400,13,33450.0,19.0,2.0,1.0,49650.0,0.0,0,1,,,
36013037400i2992,50.0,m,36013037400h744,1.0,36013030300w25,False,2154934,36013,1,49864,4,37400,13,75000.0,16.0,5.0,1.0,171000.0,1.0,2,1,wp_227_1,,
36013037400i3031,9.0,m,36013037400h680,1.0,36013037400s0,False,2154977,36013,0,49793,5,37400,13,35000.0,20.0,1.0,1.0,154680.0,1.0,2,1,,"sc_7_('elementary',)",
36013037400i3060,4.0,f,36013037400h1152,6.0,36013037400d1,False,2155008,36013,0,48818,2,37400,13,45400.0,18.0,1.0,1.0,50400.0,6.0,1,1,,,dc_16_1
36013037400i3070,54.0,m,36013037400h981,4.0,36013036801w0,False,2155018,36013,1,50127,1,37400,13,110000.0,21.0,1.0,1.0,110000.0,4.0,0,1,wp_95_1,,
36013037400i3072,39.0,f,36013037400h13,0.0,36013037400h13,False,2155020,36013,0,48981,2,37400,13,56000.0,21.0,3.0,1.0,106000.0,0.0,0,1,wp_25_1,,
36013037400i3074,62.0,m,36013037400h247,0.0,36013037400h247,False,2155022,36013,0,49312,3,37400,13,22000.0,20.0,1.0,1.0,212700.0,0.0,0,1,wp_64_1,,
36013037400i3081,60.0,f,36013037400h77,0.0,36013037000w12,False,2155030,36013,1,49892,2,37400,13,18000.0,16.0,1.0,1.0,54000.0,0.0,0,1,wp_170_1,,
36013037400i3161,55.0,f,36013037400h567,1.0,36013037400h567,False,2155114,36013,0,49667,4,37400,13,37000.0,20.0,1.0,1.0,181450.0,1.0,2,1,wp_182_1,,
36013037400i3162,69.0,m,36013037400h9,0.0,36013037000w14,False,2155115,36013,1,50036,3,37400,13,136100.0,20.0,1.0,1.0,199500.0,0.0,0,1,,,
36013037400i3170,1.0,m,36013037400h691,1.0,36013037400d0,False,2155124,36013,0,49805,5,37400,13,0.0,19.0,1.0,1.0,132000.0,1.0,3,1,,,dc_28_1
36013037400i3190,39.0,f,36013037400h753,1.0,36013037400h753,False,2155146,36013,0,49874,4,37400,13,31200.0,19.0,1.0,1.0,77200.0,1.0,2,1,wp_19_1,,
36013037400i3195,21.0,m,36013037400h382,0.0,36013037400h382,False,2155151,36013,0,49462,4,37400,13,800.0,16.0,6.0,2.0,97100.0,0.0,0,1,wp_141_1,,
36013037400i3202,26.0,f,36013037400h1461,10.0,36013037400h1461,False,2155160,36013,0,49161,3,37400,13,0.0,16.0,1.0,1.0,66400.0,10.0,0,1,wp_5_1,,
36013037400i3218,49.0,f,36013037400h1483,10.0,36013037400h1483,False,2155176,36013,0,49185,4,37400,13,6200.0,16.0,6.0,1.0,291200.0,10.0,0,1,wp_183_1,,
36013037400i3230,34.0,f,36013037400h912,3.0,36013037400h912,False,2155190,36013,0,50051,4,37400,13,43000.0,20.0,5.0,1.0,84600.0,3.0,2,1,wp_11_1,,
36013037400i3244,24.0,f,36013037400h1442,10.0,36013030500w16,False,2155204,36013,1,49140,2,37400,13,30600.0,18.0,2.0,1.0,45600.0,10.0,1,1,wp_42_1,,
36013037400i3256,76.0,f,36013037400h86,0.0,36013037300w18,False,2155216,36013,1,49992,2,37400,13,14000.0,22.0,6.0,1.0,127000.0,0.0,0,1,,,
36013037400i3259,81.0,f,36013037400h1293,8.0,36013030600w6,False,2155219,36013,1,48974,1,37400,13,134400.0,17.0,3.0,1.0,134400.0,8.0,0,1,,,
36013037400i3262,46.0,f,36013037400h360,0.0,36013037300w27,False,2155223,36013,1,49438,2,37400,13,66000.0,22.0,2.0,1.0,119000.0,0.0,0,1,wp_6_1,,
36013037400i3264,41.0,f,36013037400h496,0.0,36029010803w773,False,2155225,36013,1,49588,2,37400,13,61000.0,22.0,3.0,1.0,211000.0,0.0,0,1,wp_30_1,,
36013037400i3265,7.0,m,36013037400h788,1.0,36013037400s0,False,2155226,36013,0,49912,3,37400,13,28000.0,16.0,1.0,1.0,120000.0,1.0,1,1,,"sc_0_('elementary',)",
36013037400i3274,56.0,m,36013037400h1015,4.0,36013030500w27,False,2155232,36013,1,48666,1,37400,13,20000.0,21.0,7.0,2.0,20000.0,4.0,0,1,wp_8_1,,
36013037400i3276,35.0,m,36013037400h1023,4.0,36029011100w19,False,2155234,36013,1,48675,1,37400,13,76000.0,21.0,1.0,1.0,76000.0,4.0,0,1,wp_19_1,,
36013037400i3277,58.0,m,36013037400h1409,10.0,36013037400h1409,False,2155235,36013,0,49103,3,37400,13,2500.0,14.0,2.0,1.0,67400.0,10.0,0,1,wp_188_1,,
36013037400i3294,59.0,f,36013037400h380,0.0,36013037400h380,False,2155253,36013,0,49460,2,37400,13,30900.0,16.0,1.0,1.0,34200.0,0.0,0,1,wp_117_1,,
36013037400i3313,32.0,f,36013037400h1,0.0,36013037400h1,False,2155274,36013,0,48647,3,37400,13,18000.0,15.0,1.0,1.0,195000.0,0.0,0,1,wp_41_1,,
36013037400i3327,71.0,f,36013037400h1262,8.0,36013036902w6,False,2155289,36013,1,48940,1,37400,13,50900.0,21.0,2.0,1.0,50900.0,8.0,0,1,,,
36013037400i3333,53.0,m,36013037400h1427,10.0,36063021700w56,False,2155296,36013,1,49123,3,37400,13,92000.0,21.0,5.0,1.0,116500.0,10.0,1,1,wp_26_1,,
36013037400i3338,68.0,f,36013037400h361,0.0,36013037400h361,False,2155301,36013,0,49439,3,37400,13,53300.0,21.0,3.0,1.0,137700.0,0.0,0,1,,,
36013037400i3346,6.0,m,36013037400h1149,6.0,36009961400s2,False,2155310,36013,0,48814,3,37400,13,40000.0,12.0,3.0,2.0,106950.0,6.0,2,1,,"sc_2_('elementary',)",
36013037400i3356,21.0,f,36013037400h110,0.0,36013037400h110,False,2155321,36013,0,48760,3,37400,13,38400.0,19.0,1.0,1.0,133500.0,0.0,0,1,wp_197_1,,
36013037400i3385,21.0,m,36013037400h65,0.0,36013030300w21,False,2155353,36013,1,49759,2,37400,13,46000.0,19.0,5.0,1.0,46000.0,0.0,0,1,wp_183_1,,
36013037400i3391,16.0,f,36013037400h921,3.0,36013036100s0,False,2155359,36013,0,50061,6,37400,13,8000.0,15.0,1.0,1.0,130890.0,3.0,4,1,,"sc_16_('high',)",
36013037400i3393,36.0,f,36013037400h628,1.0,36013037500w4,False,2155361,36013,1,49735,5,37400,13,50000.0,17.0,1.0,1.0,189000.0,1.0,3,1,wp_206_1,,
36013037400i3395,42.0,m,36013037400h68,0.0,36013036100w6,False,2155363,36013,1,49792,3,37400,13,1500.0,20.0,1.0,1.0,143500.0,0.0,0,1,wp_79_1,,
36013037400i3400,0.0,f,36013037400h912,3.0,36013030600d0,False,2155370,36013,0,50051,4,37400,13,16600.0,16.0,6.0,1.0,84600.0,3.0,2,1,,,dc_31_1
36013037400i3406,21.0,f,36013037400h1376,9.0,36013037400h1376,False,2155376,36013,0,49066,2,37400,13,35100.0,19.0,1.0,1.0,60100.0,9.0,1,1,wp_217_1,,
36013037400i3426,19.0,m,36013037400h1418,10.0,36013037400h1418,False,2155396,36013,0,49113,4,37400,13,30000.0,21.0,1.0,1.0,146000.0,10.0,0,1,wp_191_1,,
36013037400i3434,53.0,m,36013037400h499,0.0,36013037400w3,False,2155405,36013,1,49591,2,37400,13,100020.0,21.0,6.0,1.0,129720.0,0.0,0,1,wp_93_1,,
36013037400i3440,30.0,m,36013037400h1421,10.0,36013030100w0,False,2155412,36013,1,49117,4,37400,13,0.0,12.0,1.0,2.0,47100.0,10.0,0,1,wp_188_1,,
36013037400i3443,65.0,f,36013037400h110,0.0,36067014500w454,False,2155414,36013,1,48760,3,37400,13,53600.0,19.0,3.0,1.0,133500.0,0.0,0,1,wp_214_1,,
36013037400i3448,46.0,f,36013037400h321,0.0,36013030500w20,False,2155419,36013,1,49395,2,37400,13,80000.0,24.0,3.0,1.0,155000.0,0.0,0,1,wp_6_1,,
36013037400i3458,50.0,m,36013037400h271,0.0,36013037400h271,False,2155429,36013,0,49339,2,37400,13,57000.0,16.0,1.0,1.0,107000.0,0.0,0,1,wp_13_1,,
36013037400i3474,60.0,m,36013037400h450,0.0,36013030600w23,False,2155445,36013,1,49538,3,37400,13,137000.0,21.0,5.0,1.0,197500.0,0.0,0,1,wp_17_1,,
36013037400i3477,10.0,m,36013037400h595,1.0,36013036100s2,False,2155448,36013,0,49698,5,37400,13,11000.0,21.0,1.0,1.0,193000.0,1.0,3,1,,"sc_0_('elementary',)",
36013037400i3488,28.0,f,36013037400h1336,9.0,36013037400h1336,False,2155458,36013,0,49022,2,37400,13,14500.0,20.0,1.0,1.0,77500.0,9.0,1,1,wp_63_1,,
36013037400i3493,35.0,f,36013037400h694,1.0,36013035700w7,False,2155464,36013,1,49808,5,37400,13,110000.0,23.0,1.0,1.0,156800.0,1.0,3,1,wp_220_1,,
36013037400i3503,39.0,f,36013037400h788,1.0,36013037400h788,False,2155474,36013,0,49912,3,37400,13,80000.0,22.0,3.0,1.0,120000.0,1.0,1,1,wp_147_1,,
36013037400i3521,35.0,m,36013037400h412,0.0,36013037400h412,False,2155491,36013,0,49496,2,37400,13,60000.0,18.0,1.0,1.0,95000.0,0.0,0,1,wp_99_1,,
36013037400i3528,19.0,m,36013037400h1418,10.0,36013037400h1418,False,2155498,36013,0,49113,4,37400,13,6000.0,16.0,1.0,1.0,146000.0,10.0,0,1,wp_219_1,,
36013037400i3540,53.0,f,36013037400h680,1.0,36013035600w20,False,2155511,36013,1,49793,5,37400,13,7500.0,16.0,1.0,1.0,154680.0,1.0,2,1,wp_238_1,,
36013037400i3542,50.0,f,36013037400h291,0.0,36013037400h291,False,2155513,36013,0,49361,3,37400,13,24000.0,20.0,2.0,1.0,143000.0,0.0,0,1,wp_72_1,,
36013037400i3552,4.0,f,36013037400h628,1.0,36013037400d0,False,2155524,36013,0,49735,5,37400,13,61000.0,22.0,3.0,1.0,189000.0,1.0,3,1,,,dc_10_1
36013037400i3556,13.0,m,36013037400h894,3.0,36013030100s1,False,2155528,36013,0,50030,5,37400,13,600.0,16.0,1.0,1.0,99850.0,3.0,3,1,,"sc_11_('middle',)",
36013037400i3559,13.0,m,36013037400h921,3.0,36013030100s1,False,2155531,36013,0,50061,6,37400,13,4390.0,16.0,1.0,1.0,130890.0,3.0,4,1,,"sc_9_('middle',)",
36013037400i3561,64.0,m,36013037400h442,0.0,36013037400h442,False,2155534,36013,0,49529,2,37400,13,18000.0,10.0,1.0,1.0,26300.0,0.0,0,1,wp_129_1,,
36013037400i3601,35.0,m,36013037400h178,0.0,36013030600w6,False,2155577,36013,1,49235,2,37400,13,40100.0,16.0,3.0,1.0,40100.0,0.0,0,1,wp_0_1,,
36013037400i3608,39.0,f,36013037400h1368,9.0,36013037400h1368,False,2155584,36013,0,49057,4,37400,13,36000.0,16.0,4.0,1.0,41000.0,9.0,2,1,wp_119_1,,
36013037400i3615,57.0,f,36013037400h744,1.0,36013037400h744,False,2155591,36013,0,49864,4,37400,13,65000.0,22.0,2.0,1.0,171000.0,1.0,2,1,wp_41_1,,
36013037400i3642,13.0,f,36013037400h709,1.0,36013030100s1,False,2155619,36013,0,49825,5,37400,13,800.0,13.0,1.0,1.0,83810.0,1.0,3,1,,"sc_11_('middle',)",
36013037400i3643,76.0,m,36013037400h522,0.0,36013037400h522,False,2155620,36013,0,49618,2,37400,13,72050.0,22.0,2.0,1.0,111150.0,0.0,0,1,,,
36013037400i3644,17.0,m,36013037400h588,1.0,36013036100s0,False,2155621,36013,0,49690,7,37400,13,0.0,16.0,1.0,1.0,104750.0,1.0,5,1,,"sc_16_('high',)",
36013037400i3652,62.0,m,36013037400h1483,10.0,36013037400h1483,False,2155630,36013,0,49185,4,37400,13,88000.0,16.0,6.0,1.0,291200.0,10.0,0,1,wp_94_1,,
36013037400i3665,61.0,f,36013037400h450,0.0,36007001700w62,False,2155643,36013,1,49538,3,37400,13,19500.0,20.0,7.0,1.0,197500.0,0.0,0,1,wp_87_1,,
36013037400i3674,36.0,f,36013037400h1450,10.0,36015011101w0,False,2155653,36013,1,49149,3,37400,13,48000.0,20.0,1.0,1.0,129000.0,10.0,0,1,wp_165_1,,
36013037400i3676,2.0,m,36013037400h567,1.0,36013037400d1,False,2155655,36013,0,49667,4,37400,13,60500.0,20.0,2.0,1.0,181450.0,1.0,2,1,,,dc_3_1
36013037400i3685,63.0,f,36013037400h252,0.0,36029009009w740,False,2155665,36013,1,49318,2,37400,13,7000.0,16.0,1.0,1.0,43000.0,0.0,0,1,wp_199_1,,
36013037400i3693,3.0,m,36013037400h1350,9.0,36013037400d1,False,2155674,36013,0,49038,2,37400,13,60000.0,21.0,6.0,1.0,87500.0,9.0,1,1,,,dc_34_1
36013037400i3697,4.0,m,36013037400h1149,6.0,36013037400d0,False,2155678,36013,0,48814,3,37400,13,65000.0,20.0,1.0,1.0,106950.0,6.0,2,1,,,dc_21_1
36013037500i6,69.0,f,36013037500h1727,8.0,36007001700w62,False,2160531,36013,1,50957,1,37500,13,78900.0,22.0,2.0,1.0,78900.0,8.0,0,1,,,
36013037500i22,13.0,m,36013037500h905,1.0,36013030700s0,False,2157618,36013,0,52011,4,37500,13,1800.0,12.0,1.0,1.0,81500.0,1.0,2,1,,"sc_11_('middle',)",
36013037500i36,17.0,f,36013037500h946,1.0,36013037500s0,False,2159097,36013,0,52056,6,37500,13,23600.0,14.0,2.0,1.0,506800.0,1.0,4,1,,"sc_14_('high',)",
36013037500i46,59.0,m,36013037500h393,0.0,36013036802w0,False,2160141,36013,1,51442,3,37500,13,90000.0,17.0,1.0,1.0,165000.0,0.0,0,1,wp_133_1,,
36013037500i81,47.0,m,36013037500h1192,3.0,36013036401w11,False,2160758,36013,1,50363,4,37500,13,52800.0,22.0,1.0,1.0,70800.0,3.0,2,1,wp_176_1,,
36013037500i82,37.0,m,36013037500h1121,2.0,36013037500h1121,False,2160769,36013,0,50285,3,37500,13,43000.0,17.0,4.0,1.0,115500.0,2.0,0,1,wp_218_1,,
36013037500i96,75.0,m,36013037500h905,1.0,36013037500h905,False,2160907,36013,0,52011,4,37500,13,22000.0,14.0,1.0,1.0,81500.0,1.0,2,1,,,
36013037500i104,48.0,f,36013037500h1830,10.0,36013036402w16,False,2156406,36013,1,51072,5,37500,13,65000.0,20.0,1.0,1.0,250200.0,10.0,0,1,wp_95_1,,
36013037500i135,5.0,m,36013037500h823,1.0,36013030700s1,False,2156727,36013,0,51920,4,37500,13,118000.0,21.0,2.0,1.0,195900.0,1.0,2,1,,,
36013037500i163,12.0,f,36013037500h920,1.0,36013030700s0,False,2157016,36013,0,52028,5,37500,13,4000.0,14.0,1.0,1.0,217900.0,1.0,3,1,,"sc_9_('middle',)",
36013037500i166,36.0,f,36013037500h15,0.0,36013037500h15,False,2157048,36013,0,50704,2,37500,13,30400.0,20.0,1.0,1.0,63400.0,0.0,0,1,wp_106_1,,
36013037500i178,53.0,m,36013037500h1197,3.0,36013037500h1197,False,2157175,36013,0,50368,5,37500,13,11400.0,18.0,6.0,1.0,114000.0,3.0,1,1,wp_173_1,,
36013037500i216,35.0,f,36013037500h1062,2.0,36121970202w8,False,2157578,36013,1,50219,2,37500,13,75000.0,21.0,1.0,1.0,110000.0,2.0,0,1,wp_209_1,,
36013037500i232,38.0,f,36013037500h489,0.0,36071012601w135,True,2157748,36013,1,51548,2,37500,13,20000.0,17.0,2.0,1.0,45300.0,0.0,0,1,wp_142_1,,
36013037500i254,10.0,m,36013037500h1817,9.0,36013037500s1,False,2157979,36013,0,51057,3,37500,13,80000.0,20.0,3.0,1.0,123600.0,9.0,2,1,,"sc_1_('elementary',)",
36013037500i275,26.0,m,36013037500h1100,2.0,36013030100w2,False,2158196,36013,1,50262,2,37500,13,24000.0,16.0,1.0,2.0,41700.0,2.0,0,1,wp_91_1,,
36013037500i276,76.0,f,36013037500h1754,8.0,36009961700w16,False,2158207,36013,1,50987,1,37500,13,21000.0,16.0,2.0,1.0,21000.0,8.0,0,1,,,
36013037500i280,19.0,f,36013037500h1880,10.0,36029017200w145,False,2158250,36013,1,51127,5,37500,13,1200.0,14.0,6.0,1.0,63000.0,10.0,0,1,wp_106_1,,
36013037500i282,37.0,f,36013037500h1878,10.0,36013037000w6,False,2158272,36013,1,51124,2,37500,13,23000.0,19.0,2.0,1.0,24300.0,10.0,0,1,wp_34_1,,
36013037500i286,24.0,f,36013037500h364,0.0,36013037500h364,False,2158312,36013,0,51410,4,37500,13,28200.0,18.0,2.0,1.0,84600.0,0.0,0,1,wp_89_1,,
36013037500i288,37.0,m,36013037500h703,0.0,36029009012w150,False,2158333,36013,1,51787,2,37500,13,53000.0,22.0,3.0,1.0,68000.0,0.0,0,1,wp_21_1,,
36013037500i297,84.0,m,36013037500h172,0.0,36013036500w14,False,2158431,36013,1,50949,2,37500,13,185700.0,21.0,6.0,1.0,253700.0,0.0,0,1,,,
36013037500i340,19.0,m,36013037500h1166,3.0,36029013202w103,False,2158885,36013,1,50334,5,37500,13,20000.0,16.0,1.0,1.0,85510.0,3.0,2,1,wp_102_1,,
36013037500i341,68.0,f,36013037500h772,1.0,36029009200w1063,False,2158895,36013,1,51863,4,37500,13,156000.0,24.0,6.0,1.0,238900.0,1.0,2,1,,,
36013037500i356,19.0,m,36013037500h230,0.0,36013037500h230,False,2159054,36013,0,51262,3,37500,13,2800.0,14.0,1.0,1.0,69600.0,0.0,0,1,wp_38_1,,
36013037500i367,23.0,f,36013037500h1563,7.0,36013035902w6,False,2159168,36013,1,50775,1,37500,13,0.0,16.0,1.0,1.0,0.0,7.0,0,1,wp_108_1,,
36013037500i368,42.0,f,36013037500h321,0.0,36013037500h321,False,2159177,36013,0,51363,2,37500,13,26000.0,16.0,1.0,1.0,68000.0,0.0,0,1,wp_173_1,,
36013037500i384,47.0,f,36013037500h1514,7.0,36013037400w4,False,2159350,36013,1,50721,1,37500,13,42200.0,22.0,2.0,1.0,42200.0,7.0,0,1,wp_219_1,,
36013037500i398,54.0,m,36013037500h979,1.0,36013037500h979,False,2159495,36013,0,52092,4,37500,13,77000.0,20.0,5.0,1.0,184900.0,1.0,2,1,wp_163_1,,
36013037500i403,28.0,f,36013037500h278,0.0,36013037500h278,False,2159548,36013,0,51314,3,37500,13,55000.0,20.0,3.0,1.0,133000.0,0.0,0,1,wp_149_1,,
36013037500i408,17.0,m,36013037500h880,1.0,36013037500s0,False,2159597,36013,0,51983,8,37500,13,2700.0,14.0,1.0,1.0,321310.0,1.0,5,1,,"sc_16_('high',)",
36013037500i414,38.0,f,36013037500h1887,10.0,36013037300w23,False,2159660,36013,1,51134,4,37500,13,15000.0,16.0,1.0,1.0,260200.0,10.0,0,1,wp_64_1,,
36013037500i437,26.0,f,36013037500h1786,9.0,36013037500h1786,False,2159897,36013,0,51022,2,37500,13,5400.0,20.0,3.0,1.0,35000.0,9.0,1,1,wp_151_1,,
36013037500i448,3.0,m,36013037500h899,1.0,36013030700d0,False,2160011,36013,0,52003,5,37500,13,3000.0,13.0,1.0,1.0,122790.0,1.0,3,1,,,dc_34_1
36013037500i457,14.0,f,36013037500h1167,3.0,36013030700s0,False,2160108,36013,0,50335,7,37500,13,4600.0,13.0,1.0,1.0,258960.0,3.0,5,1,,"sc_10_('middle',)",
36013037500i469,79.0,f,36013037500h470,0.0,36013037500h470,False,2160237,36013,0,51528,2,37500,13,16800.0,16.0,5.0,1.0,18000.0,0.0,0,1,,,
36013037500i479,49.0,f,36013037500h1795,9.0,36013037500h1795,False,2160343,36013,0,51032,2,37500,13,51000.0,20.0,1.0,1.0,94000.0,9.0,1,1,wp_35_1,,
36013037500i488,52.0,m,36013037500h1242,4.0,36101962200w2,False,2160409,36013,1,50419,1,37500,13,105000.0,21.0,1.0,1.0,105000.0,4.0,0,1,wp_79_1,,
36013037500i496,42.0,m,36013037500h321,0.0,36055001800w234,False,2160418,36013,1,51363,2,37500,13,42000.0,16.0,1.0,1.0,68000.0,0.0,0,1,wp_162_1,,
36013037500i512,33.0,f,36013037500h1774,9.0,36013037500w5,False,2160437,36013,1,51009,4,37500,13,30000.0,20.0,4.0,1.0,93200.0,9.0,3,1,wp_209_1,,
36013037500i546,23.0,f,36013037500h355,0.0,36013037500h355,False,2160474,36013,0,51400,3,37500,13,18500.0,11.0,2.0,2.0,99900.0,0.0,0,1,wp_185_1,,
36013037500i554,35.0,m,36013037500h328,0.0,36013037500h328,False,2160483,36013,0,51370,2,37500,13,0.0,17.0,1.0,1.0,33600.0,0.0,0,1,wp_163_1,,
36013037500i555,0.0,m,36013037500h896,1.0,36013030700d0,False,2160484,36013,0,52000,3,37500,13,104000.0,22.0,5.0,1.0,211000.0,1.0,1,1,,,dc_22_1
36013037500i566,42.0,m,36013037500h966,1.0,36013037500w5,False,2160495,36013,1,52078,5,37500,13,45000.0,13.0,1.0,1.0,106300.0,1.0,3,1,wp_156_1,,
36013037500i569,87.0,f,36013037500h837,1.0,36013037500h837,False,2160498,36013,0,51935,5,37500,13,51700.0,21.0,2.0,1.0,731700.0,1.0,3,1,,,
36013037500i579,40.0,f,36013037500h1490,7.0,36013037500w6,False,2160509,36013,1,50694,1,37500,13,35010.0,21.0,1.0,1.0,35010.0,7.0,0,1,wp_13_1,,
36013037500i597,63.0,f,36013037500h1166,3.0,36013037500h1166,False,2160528,36013,0,50334,5,37500,13,17000.0,16.0,6.0,1.0,85510.0,3.0,2,1,wp_63_1,,
36013037500i615,22.0,f,36013037500h551,0.0,36045061801w7,False,2160549,36013,1,51618,3,37500,13,10000.0,21.0,2.0,1.0,64800.0,0.0,0,1,wp_214_1,,
36013037500i636,81.0,m,36013037500h1188,3.0,36013037500h1188,False,2160572,36013,0,50358,5,37500,13,18700.0,19.0,1.0,1.0,49970.0,3.0,2,1,,,
36013037500i651,32.0,f,36013037500h256,0.0,36013037500h256,False,2160589,36013,0,51290,2,37500,13,8600.0,16.0,1.0,1.0,24200.0,0.0,0,1,wp_197_1,,
36013037500i658,21.0,f,36013037500h393,0.0,36013037500h393,False,2160596,36013,0,51442,3,37500,13,5000.0,19.0,2.0,1.0,165000.0,0.0,0,1,wp_121_1,,
36013037500i666,50.0,f,36013037500h141,0.0,36013037500h141,False,2160604,36013,0,50605,2,37500,13,30000.0,20.0,1.0,1.0,130000.0,0.0,0,1,wp_168_1,,
36013037500i700,26.0,f,36013037500h364,0.0,36013037100w20,False,2160642,36013,1,51410,4,37500,13,48000.0,19.0,1.0,1.0,84600.0,0.0,0,1,wp_75_1,,
36013037500i701,57.0,m,36013037500h896,1.0,36013037500h896,False,2160643,36013,0,52000,3,37500,13,55000.0,19.0,1.0,1.0,211000.0,1.0,1,1,wp_216_1,,
36013037500i706,88.0,f,36013037500h1597,8.0,36013037000w4,False,2160648,36013,1,50812,1,37500,13,9300.0,14.0,6.0,1.0,9300.0,8.0,0,1,,,
36013037500i720,31.0,f,36013037500h1113,2.0,36013030600w26,False,2160663,36013,1,50276,3,37500,13,48000.0,16.0,1.0,1.0,122000.0,2.0,0,1,wp_16_1,,
36013037500i721,84.0,f,36013037500h687,0.0,36013030500w17,False,2160664,36013,1,51768,2,37500,13,0.0,12.0,6.0,1.0,46000.0,0.0,0,1,,,
36013037500i744,61.0,m,36013037500h755,1.0,36013037500h755,False,2160687,36013,0,51844,4,37500,13,40000.0,19.0,1.0,1.0,147900.0,1.0,1,1,wp_168_1,,
36013037500i756,28.0,m,36013037500h1459,6.0,36013037500h1459,False,2160699,36013,0,50659,2,37500,13,45000.0,16.0,1.0,1.0,71000.0,6.0,1,1,wp_130_1,,
36013037500i757,54.0,m,36013037500h287,0.0,36013037500h287,False,2160700,36013,0,51324,3,37500,13,32000.0,16.0,1.0,1.0,134500.0,0.0,0,1,wp_136_1,,
36013037500i762,35.0,m,36013037500h634,0.0,36013037500w4,False,2160706,36013,1,51710,2,37500,13,31200.0,16.0,1.0,2.0,31200.0,0.0,0,1,wp_233_1,,
36013037500i773,29.0,f,36013037500h1880,10.0,36013037500h1880,False,2160717,36013,0,51127,5,37500,13,26600.0,19.0,1.0,1.0,63000.0,10.0,0,1,wp_76_1,,
36013037500i778,17.0,f,36013037500h772,1.0,36013037500s0,False,2160722,36013,0,51863,4,37500,13,1200.0,14.0,1.0,1.0,238900.0,1.0,2,1,,"sc_14_('high',)",
36013037500i790,21.0,m,36013037500h738,1.0,36013037500h738,False,2160736,36013,0,51825,3,37500,13,17000.0,16.0,5.0,1.0,89800.0,1.0,1,1,wp_239_1,,
36013037500i796,25.0,m,36013037500h489,0.0,36013036401w8,True,2160742,36013,1,51548,2,37500,13,25300.0,16.0,1.0,1.0,45300.0,0.0,0,1,wp_93_1,,
36013037500i798,57.0,f,36013037500h937,1.0,36013037500h937,False,2160744,36013,0,52046,3,37500,13,54000.0,22.0,3.0,1.0,224700.0,1.0,1,1,wp_220_1,,
36013037500i802,42.0,m,36013037500h735,1.0,36013037500h735,False,2160750,36013,0,51822,6,37500,13,52000.0,20.0,3.0,1.0,205290.0,1.0,3,1,wp_128_1,,
